,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
58,1934,535304170,20,4,68.0,7942,2,2,3,1,2,3,2,8,5,5,3,1,6,7,1953,1953,1,1,6,6,3,0.0,TA,TA,1,TA,TA,5,Rec,85.0,ALQ,955.0,0.0,1040.0,5,TA,1,2,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,3,0,N/A,6,1953.0,Fin,1.0,293.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,6,2007,3,136000
59,997,527107010,60,4,0.0,15038,2,2,4,1,2,2,2,2,5,5,3,2,6,5,1996,1996,2,1,11,10,3,0.0,TA,TA,6,Gd,TA,5,Rec,138.0,Unf,0.0,778.0,916.0,5,Gd,1,3,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,3,1,TA,6,1996.0,Fin,2.0,386.0,TA,TA,1,168,84,0,0,0,0,N/A,2,1,0,11,2008,3,173000
60,64,528382020,60,4,92.0,11764,2,2,2,1,2,1,2,3,5,5,3,2,8,7,1999,2007,2,1,1,2,5,348.0,Gd,TA,6,Gd,TA,5,GLQ,524.0,Unf,0.0,628.0,1152.0,5,Ex,1,3,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,3,1,Gd,6,1999.0,Fin,3.0,671.0,TA,TA,1,132,57,0,0,0,0,N/A,2,1,0,4,2010,3,290000
61,1799,528458130,60,5,75.0,9000,2,2,3,1,2,3,2,15,5,5,3,2,8,5,2007,2007,2,1,12,14,3,0.0,Gd,TA,6,Gd,TA,4,GLQ,64.0,Unf,0.0,1120.0,1184.0,5,Ex,1,3,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,3,1,Gd,4,2007.0,Fin,2.0,550.0,TA,TA,1,208,364,0,0,0,0,N/A,2,1,0,8,2007,1,303477
62,230,905109170,20,4,0.0,20062,2,2,2,4,2,3,1,10,5,5,3,1,7,7,1977,2001,1,1,6,6,3,0.0,Gd,Gd,1,Gd,TA,1,ALQ,1092.0,Unf,0.0,328.0,1420.0,5,Gd,1,3,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,3,2,TA,6,1977.0,RFn,2.0,690.0,TA,TA,1,496,0,0,0,0,0,N/A,2,1,0,4,2010,3,270000
63,1295,902109160,50,6,81.0,7308,2,2,3,1,2,2,2,19,1,5,3,5,5,5,1920,1950,2,1,7,12,3,0.0,Fa,Fa,2,TA,TA,5,Rec,360.0,Unf,0.0,576.0,936.0,5,Gd,2,5,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,3,1,Gd,5,1920.0,Unf,1.0,225.0,Fa,Fa,2,0,0,236,0,0,0,N/A,2,1,0,6,2008,3,122250
64,638,535178120,20,4,70.0,8750,2,2,3,1,2,3,2,8,5,5,3,1,5,5,1955,1955,2,1,10,9,3,0.0,TA,TA,1,TA,TA,5,Rec,172.0,LwQ,483.0,727.0,1382.0,5,Gd,1,5,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,3,0,N/A,6,1955.0,Unf,1.0,350.0,TA,TA,1,280,0,0,0,0,0,N/A,1,1,0,7,2009,3,153000
65,2278,923202134,20,4,70.0,8402,2,2,3,1,2,3,2,26,8,5,3,1,5,5,2007,2007,2,1,1,2,3,0.0,TA,TA,6,Gd,TA,5,ALQ,206.0,Unf,0.0,914.0,1120.0,5,Ex,1,3,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,1,0,30,0,0,0,0,N/A,2,1,0,12,2007,1,147000
66,2202,909252150,70,4,63.0,4000,2,2,3,1,2,3,2,4,5,5,3,2,7,8,1930,1995,2,1,6,6,3,0.0,TA,TA,2,Gd,TA,5,GLQ,246.0,Unf,0.0,285.0,531.0,5,TA,1,3,567,531,0,1098,1.0,0.0,1,0,2,1,TA,5,3,1,Gd,5,1930.0,Unf,1.0,216.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,6,2007,3,148500
67,2833,908188150,160,6,32.0,3363,2,2,3,1,2,3,2,6,5,5,2,2,7,5,2004,2004,2,1,1,2,4,117.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,976.0,976.0,5,Ex,1,3,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,8,0,N/A,5,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,N/A,2,1,0,4,2006,3,130000
68,1707,528150040,20,4,94.0,13615,2,2,2,3,2,2,1,23,5,5,3,1,9,5,2006,2006,1,1,9,8,4,510.0,Ex,TA,6,Ex,TA,1,Unf,0.0,Unf,0.0,1802.0,1802.0,5,Ex,1,3,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,3,1,Gd,6,2006.0,Fin,3.0,843.0,TA,TA,1,158,105,0,0,0,0,N/A,2,1,0,6,2007,3,372000
69,2428,528228565,120,4,43.0,3013,2,2,3,1,2,3,2,25,5,5,2,1,7,5,2005,2005,2,1,1,2,5,145.0,Gd,TA,6,Gd,TA,1,GLQ,16.0,Unf,0.0,1346.0,1362.0,5,Ex,1,3,1506,0,0,1506,0.0,0.0,2,0,2,1,Gd,6,3,1,Gd,6,2005.0,Fin,2.0,440.0,TA,TA,1,142,20,0,0,0,0,N/A,2,1,0,4,2006,3,213490
70,242,905453080,20,4,44.0,17485,2,2,4,1,2,3,2,6,5,5,3,1,7,5,2009,2010,2,1,1,2,4,96.0,Gd,TA,6,Gd,TA,1,GLQ,1346.0,Unf,0.0,162.0,1508.0,5,Ex,1,3,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,3,2,TA,6,2009.0,RFn,2.0,572.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,1,2010,8,308030
71,1564,914453045,20,4,0.0,23730,2,2,4,1,2,3,2,26,5,5,3,1,7,5,1996,1997,2,1,9,8,5,668.0,Gd,TA,6,Ex,TA,3,GLQ,700.0,Unf,0.0,1140.0,1840.0,5,Ex,1,3,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,3,0,N/A,6,1996.0,Fin,3.0,786.0,TA,TA,1,0,46,192,0,0,0,N/A,2,1,0,9,2008,3,300000
72,2613,535403150,20,4,79.0,8910,2,2,3,1,2,2,2,8,5,5,3,1,6,6,1959,1959,1,1,15,15,3,0.0,TA,TA,1,TA,TA,3,ALQ,655.0,Unf,0.0,0.0,655.0,5,Ex,1,3,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,6,3,1,Fa,4,1954.0,Fin,2.0,539.0,TA,TA,1,0,0,192,0,0,0,N/A,2,1,0,7,2006,3,159500
73,2832,908188140,160,6,24.0,2522,2,2,3,1,2,3,2,6,5,5,1,2,7,5,2004,2004,2,1,1,2,4,50.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,970.0,970.0,5,Ex,1,3,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,8,0,N/A,5,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,N/A,2,1,0,4,2006,3,137500
74,2459,528439030,20,4,73.0,8688,2,2,3,1,2,3,2,15,5,5,3,1,7,5,2005,2005,2,1,1,2,5,228.0,Gd,TA,6,Gd,TA,4,Unf,0.0,Unf,0.0,1616.0,1616.0,5,Ex,1,3,1616,0,0,1616,0.0,0.0,2,0,3,1,Gd,7,3,0,N/A,6,2005.0,RFn,3.0,834.0,TA,TA,1,208,59,0,0,0,0,N/A,2,1,0,4,2006,3,232000
75,1360,903452025,30,6,0.0,6291,1,2,2,1,2,3,2,28,7,5,3,1,6,6,1930,1950,2,1,13,12,3,0.0,Gd,Gd,2,TA,TA,5,Unf,0.0,Unf,0.0,768.0,768.0,5,TA,1,3,768,0,0,768,0.0,0.0,1,0,1,1,TA,4,3,0,N/A,5,1930.0,Unf,2.0,440.0,TA,TA,2,0,0,84,0,0,0,N/A,2,1,0,7,2008,3,93850
76,2723,905200380,30,4,0.0,17529,2,2,3,1,2,3,2,12,5,5,3,1,5,5,1924,1950,2,1,15,6,4,65.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,872.0,872.0,5,Fa,2,2,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,4,1,Gd,5,1924.0,Unf,1.0,322.0,Fa,Fa,2,0,0,116,0,0,0,N/A,2,1,0,4,2006,3,105000
77,1350,903235100,30,6,60.0,6324,2,2,2,1,2,3,2,22,8,6,3,1,4,6,1927,1950,2,1,9,8,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,520.0,520.0,5,Fa,2,3,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,3,0,N/A,5,1920.0,Unf,1.0,240.0,Fa,TA,1,49,0,87,0,0,0,N/A,2,1,0,5,2008,3,68500
78,136,535106190,90,4,80.0,11600,2,2,3,1,2,2,2,8,8,5,4,2,5,5,1960,1960,2,1,9,8,5,361.0,TA,TA,1,TA,TA,5,Rec,443.0,Unf,0.0,662.0,1105.0,5,TA,1,5,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,3,0,N/A,5,1960.0,Unf,2.0,480.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,1,2010,3,154300
79,2235,910201050,50,6,50.0,7288,2,2,3,1,2,3,2,28,1,5,3,5,5,7,1925,2003,2,1,1,2,3,0.0,Gd,Gd,2,TA,Po,5,Unf,0.0,Unf,0.0,936.0,936.0,5,Ex,1,3,936,665,0,1601,0.0,0.0,2,0,3,1,TA,6,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,0,176,0,0,N/A,2,1,0,9,2007,3,129850
80,1993,902301130,70,6,35.0,4571,2,1,3,1,2,3,2,19,5,5,3,2,5,7,1910,1950,2,1,9,8,3,0.0,TA,TA,2,TA,TA,5,BLQ,168.0,Unf,0.0,448.0,616.0,5,Ex,1,3,616,616,0,1232,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,5,1920.0,Unf,2.0,480.0,Fa,Fa,1,280,0,143,0,0,0,N/A,2,1,0,6,2007,3,114000
81,367,527214050,20,4,63.0,17423,2,2,2,1,2,1,2,20,5,5,3,1,9,5,2008,2009,1,1,1,2,4,748.0,Ex,TA,6,Ex,TA,5,GLQ,1904.0,Unf,0.0,312.0,2216.0,5,Ex,1,3,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,9,3,1,Gd,6,2009.0,Fin,3.0,1166.0,TA,TA,1,0,60,0,0,0,0,N/A,2,1,0,7,2009,1,501837
82,1309,902300215,50,6,100.0,12665,2,1,2,1,2,3,2,19,1,5,3,5,5,8,1915,1950,2,1,6,6,3,0.0,TA,TA,2,TA,TA,3,Unf,0.0,Unf,0.0,876.0,876.0,5,Gd,1,3,876,540,0,1416,0.0,0.0,1,1,4,1,TA,7,3,1,Gd,5,1949.0,Unf,3.0,720.0,TA,TA,1,418,0,194,0,0,0,N/A,2,1,0,6,2008,3,153900
83,402,527425110,20,4,60.0,9000,2,2,3,1,2,5,2,8,5,5,3,1,4,7,1971,2006,2,1,1,2,3,0.0,TA,Gd,1,TA,TA,5,ALQ,240.0,Unf,0.0,624.0,864.0,5,Gd,1,3,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,3,0,N/A,5,1986.0,Unf,2.0,576.0,TA,TA,1,200,0,0,0,0,0,N/A,1,1,0,7,2009,3,130000
84,1592,923203140,120,6,32.0,4500,2,2,3,1,2,5,2,26,5,5,2,1,6,5,1997,1997,1,1,1,2,5,197.0,TA,TA,6,Ex,TA,5,GLQ,864.0,Unf,0.0,325.0,1189.0,5,Ex,1,3,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,3,0,N/A,6,1997.0,RFn,2.0,392.0,TA,TA,1,0,122,0,0,0,0,N/A,2,1,0,4,2008,3,160500
85,2409,528186110,120,4,48.0,6373,2,2,3,1,2,3,2,23,5,5,2,1,9,5,2006,2006,1,1,9,8,5,572.0,Ex,TA,6,Ex,Gd,5,GLQ,415.0,Unf,0.0,1251.0,1666.0,5,Ex,1,3,1666,0,0,1666,1.0,0.0,2,0,2,1,Gd,6,3,1,Gd,6,2006.0,RFn,2.0,575.0,TA,TA,1,228,75,0,0,0,0,N/A,2,1,0,6,2006,1,310090
86,539,531371050,20,4,67.0,10083,2,2,3,1,2,3,2,16,5,5,3,1,7,5,2003,2003,2,1,1,2,1,0.0,Gd,TA,6,Gd,TA,5,GLQ,833.0,Unf,0.0,343.0,1176.0,5,Ex,1,3,1200,0,0,1200,1.0,0.0,2,0,2,1,Gd,5,3,0,N/A,6,2003.0,RFn,2.0,555.0,TA,TA,1,0,41,0,0,0,0,N/A,2,1,0,8,2009,3,184900
87,1940,535327200,20,4,70.0,13300,2,2,3,1,2,3,2,8,5,5,3,1,5,7,1956,2000,1,1,6,6,3,0.0,TA,TA,1,Gd,TA,5,Rec,377.0,Unf,0.0,551.0,928.0,5,TA,1,3,928,0,0,928,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,6,1956.0,Unf,1.0,252.0,TA,TA,1,261,0,156,0,0,0,N/A,2,1,0,6,2007,3,132000
88,588,534129370,20,4,80.0,9600,2,2,3,1,2,3,2,7,8,5,3,1,5,5,1969,1969,2,1,11,10,5,128.0,TA,TA,1,Gd,TA,3,ALQ,553.0,Rec,147.0,588.0,1288.0,5,TA,1,3,1336,0,0,1336,0.0,1.0,2,0,3,1,TA,6,3,1,Fa,6,1969.0,RFn,2.0,502.0,TA,TA,1,312,11,0,0,0,0,N/A,2,3,650,8,2009,3,163000
89,96,533210060,160,5,30.0,3215,2,3,3,1,2,3,2,15,5,5,2,2,7,5,2004,2004,2,1,9,8,5,120.0,Gd,TA,6,Gd,TA,4,GLQ,280.0,Unf,0.0,320.0,600.0,5,Ex,1,3,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,3,0,N/A,5,2004.0,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,N/A,2,1,0,4,2010,7,155000
90,1187,534127210,80,4,0.0,11104,2,2,2,1,2,3,2,7,5,5,3,3,6,6,1969,1969,2,1,9,8,3,0.0,TA,TA,1,TA,TA,4,GLQ,828.0,Unf,0.0,599.0,1427.0,5,Gd,1,3,1427,0,0,1427,0.0,1.0,2,0,4,1,TA,7,3,0,N/A,6,1969.0,RFn,2.0,516.0,TA,TA,1,0,0,0,0,216,0,N/A,2,1,0,5,2008,3,183000
91,2154,907280090,60,4,0.0,15295,2,2,1,1,2,2,2,17,5,5,3,2,7,5,1996,2002,2,1,1,2,5,254.0,Gd,TA,6,Gd,TA,3,GLQ,762.0,Unf,0.0,98.0,860.0,5,Ex,1,3,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,5,2,TA,6,1996.0,RFn,2.0,608.0,TA,TA,1,225,32,0,0,0,0,N/A,2,1,0,6,2007,3,211000
92,550,531452260,60,4,70.0,9109,2,2,3,1,2,3,2,16,4,5,3,2,7,5,1994,1994,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,LwQ,36.0,GLQ,596.0,122.0,754.0,5,Ex,1,3,754,786,0,1540,1.0,0.0,2,1,3,1,Gd,6,3,0,N/A,6,1994.0,RFn,2.0,495.0,TA,TA,1,140,32,0,0,0,0,N/A,2,1,0,10,2009,3,184000
93,811,906226100,90,4,64.0,7018,2,2,3,2,2,3,2,16,5,5,4,1,5,5,1979,1979,2,1,11,10,3,0.0,TA,TA,3,N/A,N/A,2,N/A,0.0,N/A,0.0,0.0,0.0,5,TA,1,3,1535,0,0,1535,0.0,0.0,2,0,4,2,TA,8,3,0,N/A,6,1979.0,Unf,2.0,400.0,TA,TA,1,0,0,0,0,0,0,N/A,3,1,0,6,2009,3,118858
94,124,534403410,80,4,0.0,14112,2,2,2,1,2,2,2,8,5,5,3,3,5,7,1964,1964,1,1,6,10,5,86.0,TA,TA,6,TA,TA,4,GLQ,1014.0,Unf,0.0,138.0,1152.0,5,TA,1,3,1152,0,0,1152,1.0,0.0,1,0,3,1,TA,6,3,1,Gd,6,1964.0,RFn,2.0,484.0,TA,TA,1,227,0,0,0,0,0,N/A,2,1,0,4,2010,3,180500
95,1836,533206060,120,5,80.0,3523,2,3,2,1,2,3,2,15,5,5,2,1,8,5,2006,2007,2,1,1,2,4,30.0,Gd,TA,6,Gd,TA,5,GLQ,60.0,Unf,0.0,1081.0,1141.0,5,Ex,1,3,1151,0,0,1151,1.0,0.0,2,0,2,1,Gd,5,3,0,N/A,6,2006.0,Fin,2.0,484.0,TA,TA,1,0,60,0,0,0,0,N/A,2,1,0,2,2007,1,166000
96,779,905200350,80,4,88.0,15312,2,2,3,1,2,3,2,12,5,5,3,3,6,5,1960,1960,1,1,6,6,5,54.0,TA,TA,1,TA,TA,4,BLQ,588.0,Unf,0.0,550.0,1138.0,5,Ex,1,3,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,6,3,1,TA,6,1960.0,RFn,2.0,480.0,TA,TA,1,0,0,0,0,140,0,N/A,5,1,0,3,2009,9,148000
97,1886,534276180,20,4,74.0,7450,2,2,2,1,2,3,2,8,5,5,3,1,5,5,1956,1956,1,1,6,6,3,0.0,TA,TA,1,TA,TA,5,Rec,438.0,LwQ,206.0,250.0,894.0,5,Gd,1,3,1074,0,0,1074,0.0,0.0,1,0,2,1,Gd,6,2,1,Gd,5,1966.0,Unf,2.0,396.0,TA,TA,1,0,72,0,0,0,0,N/A,1,1,0,1,2007,3,124000
98,1724,528186090,120,4,60.0,7313,2,2,3,1,2,3,2,23,5,5,2,1,9,5,2005,2005,1,1,9,8,5,246.0,Ex,TA,6,Ex,TA,5,GLQ,1153.0,Unf,0.0,408.0,1561.0,5,Ex,1,3,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,3,1,Gd,6,2005.0,Fin,2.0,556.0,TA,TA,1,203,47,0,0,0,0,N/A,2,1,0,8,2007,3,277500
99,2450,528358030,60,4,83.0,10019,2,2,2,1,2,3,2,3,5,5,3,2,8,5,1995,1995,1,1,1,2,5,397.0,Gd,TA,6,Gd,TA,5,ALQ,527.0,Unf,0.0,815.0,1342.0,5,Ex,1,3,1358,1368,0,2726,0.0,0.0,2,1,4,1,Gd,9,3,1,Ex,6,1995.0,RFn,3.0,725.0,TA,TA,1,307,169,168,0,0,0,N/A,2,1,0,6,2006,3,350000
100,1013,527214030,20,4,53.0,15401,2,2,2,3,2,1,2,20,5,5,3,1,9,5,2004,2004,1,1,1,2,5,296.0,Ex,TA,6,Ex,TA,1,GLQ,1337.0,Unf,0.0,547.0,1884.0,5,Ex,1,3,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,7,3,1,Gd,6,2004.0,Fin,3.0,670.0,TA,TA,1,214,76,0,0,0,0,N/A,2,1,0,9,2008,3,387000
101,2084,905476170,30,4,58.0,9098,2,2,2,1,2,3,2,6,5,5,3,1,4,7,1920,2002,2,1,6,6,3,0.0,TA,TA,2,TA,TA,3,ALQ,348.0,Unf,0.0,180.0,528.0,5,Ex,1,3,605,0,0,605,1.0,0.0,1,0,2,1,TA,5,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,144,0,0,0,N/A,2,1,0,7,2007,3,86000
102,1184,533350120,20,4,103.0,16280,2,2,3,1,2,3,2,18,5,5,3,1,8,9,1976,2007,2,1,1,2,3,0.0,Ex,Ex,1,Gd,Ex,3,GLQ,1044.0,Rec,382.0,0.0,1426.0,5,Ex,1,3,1671,0,0,1671,1.0,0.0,3,0,3,1,Ex,6,3,1,Gd,6,1976.0,RFn,2.0,550.0,TA,TA,1,280,90,0,0,0,0,N/A,1,1,0,5,2008,3,290000
103,728,902477130,30,2,72.0,9392,2,2,3,1,2,2,2,28,5,5,3,1,3,3,1900,1950,3,1,10,9,3,0.0,TA,Fa,1,Fa,TA,5,Unf,0.0,Unf,0.0,245.0,245.0,5,TA,2,3,797,0,0,797,0.0,0.0,1,0,2,1,TA,5,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,36,94,0,0,0,N/A,2,1,0,9,2009,3,44000
104,950,914474070,60,4,71.0,12209,2,2,2,1,2,1,2,26,5,5,3,2,6,5,2001,2002,2,1,1,2,3,0.0,TA,TA,6,Ex,TA,5,ALQ,690.0,Unf,0.0,114.0,804.0,5,Ex,1,3,804,1157,0,1961,1.0,0.0,2,1,3,1,Gd,7,3,1,TA,4,2001.0,Fin,2.0,560.0,TA,TA,1,125,192,0,0,0,0,N/A,2,1,0,6,2009,3,215000
105,2524,534125210,190,4,79.0,13110,2,2,2,1,2,2,2,7,3,7,5,1,5,6,1972,1972,2,1,2,1,5,144.0,TA,TA,1,Gd,TA,5,GLQ,962.0,Unf,0.0,191.0,1153.0,5,Ex,1,3,1193,0,0,1193,1.0,0.0,2,0,2,1,TA,6,3,0,N/A,6,1972.0,Fin,2.0,501.0,TA,TA,1,140,153,0,0,0,0,N/A,5,1,0,7,2006,3,146500
106,2513,533223080,160,5,0.0,2651,2,2,3,1,2,5,2,15,5,5,1,2,7,5,2000,2000,2,1,9,8,3,0.0,Gd,TA,6,Gd,TA,5,GLQ,641.0,Unf,0.0,32.0,673.0,5,Ex,1,3,673,709,0,1382,1.0,0.0,2,1,3,1,Gd,6,3,0,N/A,5,2000.0,Unf,2.0,490.0,TA,TA,1,153,50,0,0,0,0,N/A,2,1,0,4,2006,3,165000
107,2028,903427040,50,6,60.0,8520,2,1,3,1,2,3,2,19,1,5,3,5,6,7,1916,1950,2,1,13,11,3,0.0,TA,Gd,2,TA,TA,5,Rec,168.0,LwQ,546.0,0.0,714.0,1,TA,2,3,1664,862,0,2526,0.0,0.0,2,0,5,1,Gd,10,3,1,Gd,5,1916.0,Unf,1.0,216.0,TA,TA,1,88,15,0,0,0,0,N/A,1,1,0,8,2007,4,136000
108,2309,526303060,20,4,0.0,39384,2,2,2,4,2,1,3,8,5,5,3,1,6,6,1957,1957,2,1,6,6,4,902.0,TA,TA,1,Gd,TA,1,ALQ,1110.0,Unf,0.0,595.0,1705.0,5,Ex,1,3,1390,0,0,1390,1.0,0.0,1,1,1,1,Ex,4,2,2,Gd,6,1957.0,Unf,2.0,550.0,TA,TA,1,0,189,0,0,0,0,N/A,2,1,0,10,2006,3,252000
109,51,528188120,160,4,36.0,2628,2,2,3,1,2,3,2,23,5,5,1,2,7,5,2003,2003,2,1,1,12,4,106.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,764.0,764.0,5,Ex,1,3,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,3,0,N/A,4,2003.0,RFn,2.0,474.0,TA,TA,1,0,27,0,0,0,0,N/A,2,1,0,6,2010,3,175500
110,699,902106010,70,6,57.0,6406,2,1,3,1,2,3,2,19,5,5,3,2,5,6,1939,1950,2,1,6,6,3,0.0,TA,TA,2,TA,TA,5,ALQ,421.0,Unf,0.0,269.0,690.0,5,TA,1,5,868,690,0,1558,0.0,0.0,1,1,3,1,TA,7,3,1,Gd,5,1939.0,Unf,2.0,400.0,TA,TA,1,0,36,0,0,182,0,N/A,5,1,0,10,2009,3,150000
111,1881,534252110,20,4,0.0,12342,2,2,2,1,2,3,2,8,5,5,3,1,5,5,1960,1978,1,1,6,6,3,0.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,978.0,978.0,5,TA,1,3,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,6,2,1,TA,6,1960.0,RFn,1.0,286.0,TA,TA,1,0,0,36,0,0,0,N/A,1,3,600,8,2007,3,139900
112,1345,903232090,50,6,52.0,6240,2,2,3,1,2,3,2,22,5,5,3,5,5,7,1930,1992,2,1,9,8,3,0.0,TA,TA,6,TA,TA,5,Unf,0.0,Unf,0.0,1078.0,1078.0,5,TA,1,3,1128,445,0,1573,0.0,0.0,2,0,3,1,TA,8,3,1,Gd,5,1930.0,Unf,2.0,360.0,TA,TA,3,0,0,0,0,0,0,N/A,2,1,0,6,2008,3,162900
113,166,535457010,20,4,87.0,10000,2,2,2,1,2,2,2,8,5,5,3,1,6,6,1962,1962,1,1,6,6,5,261.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,1116.0,1116.0,5,TA,1,3,1116,0,0,1116,0.0,0.0,1,1,3,1,TA,5,3,0,N/A,6,1962.0,Unf,2.0,440.0,TA,TA,1,0,0,0,0,385,0,N/A,2,1,0,2,2010,3,160000
114,781,905228050,20,4,0.0,9000,2,2,3,1,2,2,2,12,5,5,3,1,2,2,1947,1950,2,1,6,6,3,0.0,TA,TA,3,N/A,N/A,2,N/A,0.0,N/A,0.0,0.0,0.0,5,Fa,2,3,660,0,0,660,0.0,0.0,1,0,2,1,Fa,5,5,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,100,0,0,0,N/A,2,1,0,6,2009,3,63900
115,379,527354200,20,4,80.0,11088,2,2,3,1,2,3,2,7,5,5,3,1,6,5,1978,1998,2,1,11,10,5,144.0,TA,TA,6,TA,TA,5,ALQ,832.0,Unf,0.0,308.0,1140.0,5,Gd,1,3,1707,0,0,1707,0.0,0.0,2,0,3,1,TA,7,3,1,TA,6,1978.0,Fin,2.0,479.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,5,2009,3,184000
116,2818,908102320,20,4,134.0,17755,2,2,3,1,2,3,2,6,5,5,3,1,5,4,1959,1959,2,1,11,1,5,132.0,TA,TA,1,TA,TA,5,BLQ,176.0,Unf,0.0,1290.0,1466.0,5,TA,1,3,1466,0,0,1466,0.0,0.0,1,1,3,1,Fa,6,3,2,Gd,6,1959.0,Fin,2.0,528.0,TA,TA,1,0,140,0,0,100,0,N/A,2,1,0,11,2006,3,149900
117,1168,533215020,120,5,0.0,4765,2,2,2,1,2,3,2,15,5,5,2,1,9,5,2000,2000,1,1,9,8,5,260.0,Gd,TA,6,Gd,TA,4,GLQ,1027.0,Unf,0.0,587.0,1614.0,5,Ex,1,3,1638,0,0,1638,1.0,0.0,2,0,2,1,Ex,5,3,1,TA,6,2000.0,Fin,2.0,495.0,TA,TA,1,230,68,0,0,0,0,N/A,2,1,0,7,2008,3,300000
118,1396,905226110,190,4,0.0,10532,2,2,3,1,2,2,2,10,5,5,3,1,5,3,1960,1960,5,3,2,1,4,275.0,TA,TA,1,TA,TA,3,Rec,988.0,Unf,0.0,0.0,988.0,5,Gd,1,3,1721,0,0,1721,1.0,0.0,2,0,3,1,TA,7,4,2,TA,7,1960.0,Unf,2.0,626.0,TA,TA,1,50,84,0,0,0,0,N/A,2,1,0,12,2008,3,145000
